$G$GPRMC,,V,,,,,,,,,,N*53
$GPGSA,A,1,,,,,,,,,,,,,99.99,99.99,99.99*30
$GPGLL,,,,,,V,N*64
$GPRMC,,V,,,,,,,,,,N*53
$GPVTG,,,,,,,,,N*30
$GPGGA,,,,,,0,00,99.99,,,,,,*48
$GPGSA,A,1,,,,,,,,,,,,,99.99,99.99,99.99*30
$GPGLL,,,,,,V,N*64
$GPRMC,,V,,,,,,,,,,N*53
$GPVTG,,,,,,,,,N*30
$GPGGA,,,,,,0,00,99.99,,,,,,*48
$GPGSA,A,1,,,,,,,,,,,,,99.99,99.99,99.99*30
$GPGLL,,,,,,V,N*64
$GPRMC,,V,,,,,,,,,,N*53
,,,,,,,,,N*30
$GPGGA,,,,,,0,00,99.99,,,,,,*48
$GPGSA,A,1,,,,,,,,,,,,,99.99,99.99,99.99*30
$GPGLL,,,,,,V,N*64
$GPRMC,,V,,,,,,,,,,N*53
$GPVTG,,,,,,,,,N*30
$GPGGA,,,,,,0,00,99.99,,,,,,*48
$GPGSA,A,1,,,,,,,,,,,,,99.99,99.99,99.99*30
$GPGLL,,,,,,V,N*64
$GPRMC,,V,,,,,,,,,,N*53
$GPVTG,,,,,,,,,N*30
$GPGGA,,,,,,0,00,99.99,,,,,,*48
$GPGSA,A,1,,,,,,,,,,,,,99.99,99.99,99.99*30
$GPGLL,,,,,,V,N*64
$GPRMC,,V,,,,,,,,,,N*53
$GPVTG,,,,,,,,,N*30
$GPGGA,,,,,,0,00,99.99,,,,,,*48
$GPGSA,A,1,,,,,,,99.99,99.99,99.99*30
$GPGLL,,,,,,V,N*64
$GPRMC,,V,,,,,,,,,,N*53
$GPVTG,,,,,,,,,N*30
$GPGGA,,,,,,0,00,99.99,,,,,,*48
$GPGSA,A,1,,,,,,,,,,,,,99.99,99.99,99.99*30
$GPGLL,,,,,,V,N*64
$GPRMC,,V,,,,,,,,,,N*53
$GPVTG,,,,,,,,,N*30
$GPGGA,,,,,,0,00,99.99,,,,,,*48
$GPGSA,A,1,,,,,,,,,,,,,99.99,99.99,99.99*30
$GPGLL,,,,,,V,N*64
$GPRMC,,V,,,,,,,,,,N*53
$GPVTG,,,,,,,,,N*30
$GPGGA,,,,,,0,00,99.99,,,,,,*48
$GPGSA,A,1,,,,,,,,,,,,,99.99,99.99,99.99*30
$GPGLL,,,,,,V,N*64
$GPRMC,,V,,,,,,,,,TG,,,,,,,,,N*30
$GPGGA,,,,,,0,00,99.99,,,,,,*48
$GPGSA,A,1,,,,,,,,,,,,,99.99,99.99,99.99*30
$GPGLL,,,,,,V,N*64
$GPRMC,,V,,,,,,,,,,N*53
$GPVTG,,,,,,,,,N*30
$GPGGA,,,,,,0,00,99.99,,,,,,*48
$GPGSA,A,1,,,,,,,,,,,,,99.99,99.99,99.99*30
$GPGLL,,,,,,V,N*64
$GPRMC,,V,,,,,,,,,,N*53
$GPVTG,,,,,,,,,N*30
$GPGGA,,,,,,0,00,99.99,,,,,,*48
$GPGSA,A,1,,,,,,,,,,,,,99.99,99.99,99.99*30
$GPGLL,,,,,,V,N*64
$GPRMC,,V,,,,,,,,,,N*53
$GPVTG,,,,,,,,,N*30
$GPGGA,,,,,,0,00,99.99,,,,,,*48
$GPGSA,A,1,,,,,,99.99,99.99,99.99*30
$GPGLL,,,,,,V,N*64
$GPRMC,,V,,,,,,,,,,N*53
$GPVTG,,,,,,,,,N*30
$GPGGA,,,,,,0,00,99.99,,,,,,*48
$GPGSA,A,1,,,,,,,,,,,,,99.99,99.99,99.99*30
$GPGLL,,,,,,V,N*64
$GPRMC,,V,,,,,,,,,,N*53
$GPVTG,,,,,,,,,N*30
$GPGGA,,,,,,0,00,99.99,,,,,,*48
$GPGSA,A,1,,,,,,,,,,,,,99.99,99.99,99.99*30
$GPGLL,,,,,,V,N*64
$GPRMC,,V,,,,,,,,,,N*53
$GPVTG,,,,,,,,,N*30
$GPGGA,,,,,,0,00,99.99,,,,,,*48
$GPGSA,A,1,,,,,,,,,,,,,99.99,99.99,99.99*30
$GPGLL,,,,,,V,N*64
$GPRMC,,V,,,,,,,,,$GPVTG,,,,,,,,,N*30
$GPGGA,,,,,,0,00,99.99,,,,,,*48
$GPGSA,A,1,,,,,,,,,,,,,99.99,99.99,99.99*30
$GPGLL,,,,,,V,N*64
$GPRMC,,V,,,,,,,,,,N*53
$GPVTG,,,,,,,,,N*30
$GPGGA,,,,,,0,00,99.99,,,,,,*48
$GPGSA,A,1,,,,,,,,,,,,,99.99,99.99,99.99*30
$GPGLL,,,,,,V,N*64
$GPRMC,,V,,,,,,,,,,N*53
$GPVTG,,,,,,,,,N*30
$GPGGA,,,,,,0,00,99.99,,,,,,*48
$GPGSA,A,1,,,,,,,,,,,,,99.99,99.99,99.99*30
$GPGLL,,,,,,V,N*64
$GPRMC,,V,,,,,,,,,,N*53
$GPVTG,,,,,,,,,N*30
$GPGGA,,,,,,0,00,99.99,,,,,,*48
$GPGSA,A,,,,,,,,,99.99,99.99,99.99*30
$GPGLL,,,,,,V,N*64
$GPRMC,,V,,,,,,,,,,N*53
$GPVTG,,,,,,,,,N*30
$GPGGA,,,,,,0,00,99.99,,,,,,*48
$GPGSA,A,1,,,,,,,,,,,,,99.99,99.99,99.99*30
$GPGLL,,,,,,V,N*64
$GPRMC,,V,,,,,,,,,,N*53
$GPVTG,,,,,,,,,N*30
$GPGGA,,,,,,0,00,99.99,,,,,,*48
$GPGSA,A,1,,,,,,,,,,,,,99.99,99.99,99.99*30
$GPGLL,,,,,,V,N*64
$GPRMC,,V,,,,,,,,,,N*53
$GPVTG,,,,,,,,,N*30
$GPGGA,,,,,,0,00,99.99,,,,,,*48
$GPGSA,A,1,,,,,,,,,,,,,99.99,99.99,99.99*30
$GPGSV,1,1,01,20,,,25*7D
$GPGLL,,N*64
$GPRMC,,V,,,,,,,,,,N*53
$GPVTG,,,,,,,,,N*30
$GPGGA,,,,,,0,00,99.99,,,,,,*48
$GPGSA,A,1,,,,,,,,,,,,,99.99,99.99,99.99*30
$GPGSV,1,1,01,20,,,27*7F
$GPGLL,,,,,,V,N*64
$GPRMC,,V,,,,,,,,,,N*53
$GPVTG,,,,,,,,,N*30
$GPGGA,,,,,,0,00,99.99,,,,,,*48
$GPGSA,A,1,,,,,,,,,,,,,99.99,99.99,99.99*30
$GPGSV,1,1,01,20,,,26*7E
$GPGLL,,,,,,V,N*64
$GPRMC,,V,,,,,,,,,,N*53
$GPVTG,,,,,,,,,N*30
$GPGGA,,,,,,0,00,99.99,,,,,,*48
$GPGSA,A,1,,,,,,,,,,,,,99.99,99.99,99.99*30
$GPGSV,1,1,01,20,,,23*7BLL,,,,,,V,N*64
$GPRMC,,V,,,,,,,,,,N*53
$GPVTG,,,,,,,,,N*30
$GPGGA,,,,,,0,00,99.99,,,,,,*48
$GPGSA,A,1,,,,,,,,,,,,,99.99,99.99,99.99*30
$GPGSV,1,1,01,20,,,21*79
$GPGLL,,,,,,V,N*64
$GPRMC,,V,,,,,,,,,,N*53
$GPVTG,,,,,,,,,N*30
$GPGGA,,,,,,0,00,99.99,,,,,,*48
$GPGSA,A,1,,,,,,,,,,,,,99.99,99.99,99.99*30
$GPGSV,1,1,01,20,,,16*7D
$GPGLL,,,,,,V,N*64
$GPRMC,,V,,,,,,,,,,N*53
$GPVTG,,,,,,,,,N*30
$GPGGA,,,,,,0,00,99.99,,,,,,*48
$GPGSA,A,1,,,,,,,,,,,,,99.99,99.99,99.99*30
$GPGSV,1,1,01,2*7E
$GPGLL,,,,,,V,N*64
$GPRMC,,V,,,,,,,,,,N*53
$GPVTG,,,,,,,,,N*30
$GPGGA,,,,,,0,00,99.99,,,,,,*48
$GPGSA,A,1,,,,,,,,,,,,,99.99,99.99,99.99*30
$GPGSV,1,1,01,20,,,14*7F
$GPGLL,,,,,,V,N*64
$GPRMC,,V,,,,,,,,,,N*53
$GPVTG,,,,,,,,,N*30
$GPGGA,,,,,,0,00,99.99,,,,,,*48
$GPGSA,A,1,,,,,,,,,,,,,99.99,99.99,99.99*30
$GPGSV,1,1,02,20,,,15,25,,,28*70
$GPGLL,,,,,,V,N*64
$GPRMC,,V,,,,,,,,,,N*53
$GPVTG,,,,,,,,,N*30
$GPGGA,,,,,,0,00,99.99,,,,,,*48
$GPGSA,A,1,,,,,,,,,,,,,99.99,99.99,99.99*30SV,1,1,01,20,,,17*7C
$GPGLL,,,,,,V,N*64
$GPRMC,,V,,,,,,,,,,N*53
$GPVTG,,,,,,,,,N*30
$GPGGA,,,,,,0,00,99.99,,,,,,*48
$GPGSA,A,1,,,,,,,,,,,,,99.99,99.99,99.99*30
$GPGSV,1,1,01,20,,,20*78
$GPGLL,,,,,,V,N*64
$GPRMC,,V,,,,,,,,,,N*53
$GPVTG,,,,,,,,,N*30
$GPGGA,,,,,,0,00,99.99,,,,,,*48
$GPGSA,A,1,,,,,,,,,,,,,99.99,99.99,99.99*30
$GPGSV,1,1,01,20,,,19*72
$GPGLL,,,,,,V,N*64
$GPRMC,,V,,,,,,,,,,N*53
$GPVTG,,,,,,,,,N*30
$GPGGA,,,,,,0,00,99.99,,,,,,*48
$GPGSA,A,1,,,,,,,,,,,,,99.99,99.99*30
$GPGSV,1,1,01,20,,,18*73
$GPGLL,,,,,,V,N*64
$GPRMC,,V,,,,,,,,,,N*53
$GPVTG,,,,,,,,,N*30
$GPGGA,,,,,,0,00,99.99,,,,,,*48
$GPGSA,A,1,,,,,,,,,,,,,99.99,99.99,99.99*30
$GPGSV,1,1,01,20,,,17*7C
$GPGLL,,,,,,V,N*64
$GPRMC,,V,,,,,,,,,,N*53
$GPVTG,,,,,,,,,N*30
$GPGGA,,,,,,0,00,99.99,,,,,,*48
$GPGSA,A,1,,,,,,,,,,,,,99.99,99.99,99.99*30
$GPGSV,1,1,01,20,,,16*7D
$GPGLL,,,,,,V,N*64
$GPRMC,,V,,,,,,,,,,N*53
$GPVTG,,,,,,,,,N*30
$GPGGA,,,,,,0,00,99.99,,,,,,*48
$GPGSA,A,1,,,,,,,,,,,,,99.99,99.99*30
$GPGSV,1,1,01,20,,,15*7E
$GPGLL,,,,,,V,N*64
$GPRMC,,V,,,,,,,,,,N*53
$GPVTG,,,,,,,,,N*30
$GPGGA,,,,,,0,00,99.99,,,,,,*48
$GPGSA,A,1,,,,,,,,,,,,,99.99,99.99,99.99*30
$GPGSV,1,1,01,20,,,15*7E
$GPGLL,,,,,,V,N*64
$GPRMC,,V,,,,,,,,,,N*53
$GPVTG,,,,,,,,,N*30
$GPGGA,,,,,,0,00,99.99,,,,,,*48
$GPGSA,A,1,,,,,,,,,,,,,99.99,99.99,99.99*30
$GPGSV,1,1,02,20,,,15,30,,,29*75
$GPGLL,,,,,,V,N*64
$GPRMC,,V,,,,,,,,,,N*53
$GPVTG,,,,,,,,,N*30
$GPGGA,,,,,,0,00,99.99,,,,,,*48
$GPGSA,,,,,,,,,,,99.99,99.99,99.99*30
$GPGSV,1,1,02,20,,,17,30,,,29*77
$GPGLL,,,,,,V,N*64
$GPRMC,,V,,,,,,,,,,N*53
$GPVTG,,,,,,,,,N*30
$GPGGA,,,,,,0,00,99.99,,,,,,*48
$GPGSA,A,1,,,,,,,,,,,,,99.99,99.99,99.99*30
$GPGSV,1,1,02,20,,,17,30,,,29*77
$GPGLL,,,,,,V,N*64
$GPRMC,,V,,,,,,,,,,N*53
$GPVTG,,,,,,,,,N*30
$GPGGA,,,,,,0,00,99.99,,,,,,*48
$GPGSA,A,1,,,,,,,,,,,,,99.99,99.99,99.99*30
$GPGSV,1,1,02,20,,,18,30,,,28*79
$GPGLL,,,,,,V,N*64
$GPRMC,,V,,,,,,,,,,N*53
$GPVTG,,,,,,,,,N*30
$GPGGA0,00,99.99,,,,,,*48
$GPGSA,A,1,,,,,,,,,,,,,99.99,99.99,99.99*30
$GPGSV,1,1,02,20,,,18,30,,,29*78
$GPGLL,,,,,,V,N*64
$GPRMC,,V,,,,,,,,,,N*53
$GPVTG,,,,,,,,,N*30
$GPGGA,,,,,,0,00,99.99,,,,,,*48
$GPGSA,A,1,,,,,,,,,,,,,99.99,99.99,99.99*30
$GPGSV,1,1,02,20,,,16,30,,,29*76
$GPGLL,,,,,,V,N*64
$GPRMC,,V,,,,,,,,,,N*53
$GPVTG,,,,,,,,,N*30
$GPGGA,,,,,,0,00,99.99,,,,,,*48
$GPGSA,A,1,,,,,,,,,,,,,99.99,99.99,99.99*30
$GPGSV,1,1,02,20,,,15,30,,,29*75
$GPGLL,,,,,,V,N*64
$GPRMC,150513.00,V,,,,N*7E
$GPVTG,,,,,,,,,N*30
$GPGGA,150513.00,,,,,0,00,99.99,,,,,,*65
$GPGSA,A,1,,,,,,,,,,,,,99.99,99.99,99.99*30
$GPGSV,1,1,02,20,,,16,30,,,29*76
$GPGLL,,,,,150513.00,V,N*49
$GPRMC,150514.00,V,,,,,,,,,,N*79
$GPVTG,,,,,,,,,N*30
$GPGGA,150514.00,,,,,0,00,99.99,,,,,,*62
$GPGSA,A,1,,,,,,,,,,,,,99.99,99.99,99.99*30
$GPGSV,1,1,02,20,,,15,30,,,28*74
$GPGLL,,,,,150514.00,V,N*4E
$GPRMC,150515.00,V,,,,,,,,,,N*78
$GPVTG,,,,,,,,,N*30
$GPGGA,150515.00,,,,,0,00,99.99,,,,,,*63
$GPGSA,A,1,,,,,,,99.99,99.99,99.99*30
$GPGSV,1,1,02,20,,,15,30,,,28*74
$GPGLL,,,,,150515.00,V,N*4F
$GPRMC,150516.00,V,,,,,,,210923,,,N*70
$GPVTG,,,,,,,,,N*30
$GPGGA,150516.00,,,,,0,00,99.99,,,,,,*60
$GPGSA,A,1,,,,,,,,,,,,,99.99,99.99,99.99*30
$GPGSV,1,1,02,20,,,17,30,,,29*77
$GPGLL,,,,,150516.00,V,N*4C
$GPRMC,150517.00,V,,,,,,,210923,,,N*71
$GPVTG,,,,,,,,,N*30
$GPGGA,150517.00,,,,,0,00,99.99,,,,,,*61
$GPGSA,A,1,,,,,,,,,,,,,99.99,99.99,99.99*30
$GPGSV,1,1,02,20,,,16,30,,,29*76
$GPGLL,,,,,150517.04D
$GPRMC,150518.00,V,,,,,,,210923,,,N*7E
$GPVTG,,,,,,,,,N*30
$GPGGA,150518.00,,,,,0,00,99.99,,,,,,*6E
$GPGSA,A,1,,,,,,,,,,,,,99.99,99.99,99.99*30
$GPGSV,1,1,02,20,,,15,30,,,29*75
$GPGLL,,,,,150518.00,V,N*42
$GPRMC,150519.00,V,,,,,,,210923,,,N*7F
$GPVTG,,,,,,,,,N*30
$GPGGA,150519.00,,,,,0,00,99.99,,,,,,*6F
$GPGSA,A,1,,,,,,,,,,,,,99.99,99.99,99.99*30
$GPGSV,1,1,02,20,,,13,30,,,29*73
$GPGLL,,,,,150519.00,V,N*43
$GPRMC,150520.00,V,,,,,,,210923,,,N*75
$GPVTG,,,,,,,,,N*30
$GPGGA,150,,,,,0,00,99.99,,,,,,*65
$GPGSA,A,1,,,,,,,,,,,,,99.99,99.99,99.99*30
$GPGSV,1,1,02,20,,,13,30,,,28*72
$GPGLL,,,,,150520.00,V,N*49
$GPRMC,150521.00,V,,,,,,,210923,,,N*74
$GPVTG,,,,,,,,,N*30
$GPGGA,150521.00,,,,,0,00,99.99,,,,,,*64
$GPGSA,A,1,,,,,,,,,,,,,99.99,99.99,99.99*30
$GPGSV,1,1,02,20,,,13,30,,,28*72
$GPGLL,,,,,150521.00,V,N*48
$GPRMC,150522.00,V,,,,,,,210923,,,N*77
$GPVTG,,,,,,,,,N*30
$GPGGA,150522.00,,,,,0,00,99.99,,,,,,*67
$GPGSA,A,1,,,,,,,,,,,,,99.99,99.99,99.99*30
$GPGS02,20,,,12,30,,,29*72
$GPGLL,,,,,150522.00,V,N*4B
$GPRMC,150523.00,V,,,,,,,210923,,,N*76
$GPVTG,,,,,,,,,N*30
$GPGGA,150523.00,,,,,0,00,99.99,,,,,,*66
$GPGSA,A,1,,,,,,,,,,,,,99.99,99.99,99.99*30
$GPGSV,1,1,01,30,,,28*71
$GPGLL,,,,,150523.00,V,N*4A
$GPRMC,150524.00,V,,,,,,,210923,,,N*71
$GPVTG,,,,,,,,,N*30
$GPGGA,150524.00,,,,,0,00,99.99,,,,,,*61
$GPGSA,A,1,,,,,,,,,,,,,99.99,99.99,99.99*30
$GPGSV,1,1,01,30,,,28*71
$GPGLL,,,,,150524.00,V,N*4D
$GPRMC,150525.00,V,,,,,,,210923,,,N*70
,,,,,,,,,N*30
$GPGGA,150525.00,,,,,0,00,99.99,,,,,,*60
$GPGSA,A,1,,,,,,,,,,,,,99.99,99.99,99.99*30
$GPGSV,1,1,01,30,,,28*71
$GPGLL,,,,,150525.00,V,N*4C
$GPRMC,150526.00,V,,,,,,,210923,,,N*73
$GPVTG,,,,,,,,,N*30
$GPGGA,150526.00,,,,,0,00,99.99,,,,,,*63
$GPGSA,A,1,,,,,,,,,,,,,99.99,99.99,99.99*30
$GPGSV,1,1,01,30,,,28*71
$GPGLL,,,,,150526.00,V,N*4F
$GPRMC,150527.00,V,,,,,,,210923,,,N*72
$GPVTG,,,,,,,,,N*30
$GPGGA,150527.00,,,,,0,00,99.99,,,,,,*62
$GPGSA,A,1,,,,,,,,,,,,,99.99,99.99*30
$GPGSV,1,1,01,30,,,28*71
$GPGLL,,,,,150527.00,V,N*4E
$GPRMC,150528.00,V,,,,,,,210923,,,N*7D
$GPVTG,,,,,,,,,N*30
$GPGGA,150528.00,,,,,0,00,99.99,,,,,,*6D
$GPGSA,A,1,,,,,,,,,,,,,99.99,99.99,99.99*30
$GPGSV,1,1,01,30,,,28*71
$GPGLL,,,,,150528.00,V,N*41
$GPRMC,150529.00,V,,,,,,,210923,,,N*7C
$GPVTG,,,,,,,,,N*30
$GPGGA,150529.00,,,,,0,00,99.99,,,,,,*6C
$GPGSA,A,1,,,,,,,,,,,,,99.99,99.99,99.99*30
$GPGSV,1,1,01,30,,,28*71
$GPGLL,,,,,150529.00,V,N*40
$GPRMC,150530.00,V,,,,,,,2109234
$GPVTG,,,,,,,,,N*30
$GPGGA,150530.00,,,,,0,00,99.99,,,,,,*64
$GPGSA,A,1,,,,,,,,,,,,,99.99,99.99,99.99*30
$GPGSV,1,1,01,30,,,28*71
$GPGLL,,,,,150530.00,V,N*48
$GPRMC,150531.00,V,,,,,,,210923,,,N*75
$GPVTG,,,,,,,,,N*30
$GPGGA,150531.00,,,,,0,00,99.99,,,,,,*65
$GPGSA,A,1,,,,,,,,,,,,,99.99,99.99,99.99*30
$GPGSV,1,1,02,12,,,29,30,,,28*7A
$GPGLL,,,,,150531.00,V,N*49
$GPRMC,150532.01,V,,,,,,,210923,,,N*77
$GPVTG,,,,,,,,,N*30
$GPGGA,150532.01,,,,,0,00,99.99,,,,,,*67
$GPGSA,A,1,,,,,,,99.99,99.99,99.99*30
$GPGSV,1,1,01,30,,,28*71
$GPGLL,,,,,150532.01,V,N*4B
$GPRMC,150533.00,V,,,,,,,210923,,,N*77
$GPVTG,,,,,,,,,N*30
$GPGGA,150533.00,,,,,0,00,99.99,,,,,,*67
$GPGSA,A,1,,,,,,,,,,,,,99.99,99.99,99.99*30
$GPGSV,1,1,01,30,,,28*71
$GPGLL,,,,,150533.00,V,N*4B
$GPRMC,150534.00,V,,,,,,,210923,,,N*70
$GPVTG,,,,,,,,,N*30
$GPGGA,150534.00,,,,,0,00,99.99,,,,,,*60
$GPGSA,A,1,,,,,,,,,,,,,99.99,99.99,99.99*30
$GPGSV,1,1,01,30,,,28*71
$GPGLL,,,,,150534.00,V,N*4C
$GPRMC,150535.,,,,,210923,,,N*71
$GPVTG,,,,,,,,,N*30
$GPGGA,150535.00,,,,,0,00,99.99,,,,,,*61
$GPGSA,A,1,,,,,,,,,,,,,99.99,99.99,99.99*30
$GPGSV,1,1,01,30,,,28*71
$GPGLL,,,,,150535.00,V,N*4D
$GPRMC,150536.00,V,,,,,,,210923,,,N*72
$GPVTG,,,,,,,,,N*30
$GPGGA,150536.00,,,,,0,00,99.99,,,,,,*62
$GPGSA,A,1,,,,,,,,,,,,,99.99,99.99,99.99*30
$GPGSV,1,1,01,30,,,27*7E
$GPGLL,,,,,150536.00,V,N*4E
$GPRMC,150537.00,V,,,,,,,210923,,,N*73
$GPVTG,,,,,,,,,N*30
$GPGGA,150537.00,,,,,0,00,99.99,,,,,,*63
$GPGSA,A,,,,,,,,,99.99,99.99,99.99*30
$GPGSV,1,1,01,30,,,27*7E
$GPGLL,,,,,150537.00,V,N*4F
$GPRMC,150538.00,V,,,,,,,210923,,,N*7C
$GPVTG,,,,,,,,,N*30
$GPGGA,150538.00,,,,,0,00,99.99,,,,,,*6C
$GPGSA,A,1,,,,,,,,,,,,,99.99,99.99,99.99*30
$GPGSV,1,1,01,30,,,29*70
$GPGLL,,,,,150538.00,V,N*40
$GPRMC,150539.00,V,,,,,,,210923,,,N*7D
$GPVTG,,,,,,,,,N*30
$GPGGA,150539.00,,,,,0,00,99.99,,,,,,*6D
$GPGSA,A,1,,,,,,,,,,,,,99.99,99.99,99.99*30
$GPGSV,1,1,01,30,,,28*71
$GPGLL,,,,,150539.00,V,N*41
$GPRM40.00,V,,,,,,,210923,,,N*73
$GPVTG,,,,,,,,,N*30
$GPGGA,150540.00,,,,,0,00,99.99,,,,,,*63
$GPGSA,A,1,,,,,,,,,,,,,99.99,99.99,99.99*30
$GPGSV,1,1,01,30,,,28*71
$GPGLL,,,,,150540.00,V,N*4F
$GPRMC,150541.00,V,,,,,,,210923,,,N*72
$GPVTG,,,,,,,,,N*30
$GPGGA,150541.00,,,,,0,00,99.99,,,,,,*62
$GPGSA,A,1,,,,,,,,,,,,,99.99,99.99,99.99*30
$GPGSV,1,1,02,17,,,22,30,,,28*74
$GPGLL,,,,,150541.00,V,N*4E
$GPRMC,150542.00,V,,,,,,,210923,,,N*71
$GPVTG,,,,,,,,,N*30
$GPGGA,150542.00,,,,,0,00,99.99,,,
$GPGSA,A,1,,,,,,,,,,,,,99.99,99.99,99.99*30
$GPGSV,1,1,01,30,,,28*71
$GPGLL,,,,,150542.00,V,N*4D
$GPRMC,150543.00,V,,,,,,,210923,,,N*70
$GPVTG,,,,,,,,,N*30
$GPGGA,150543.00,,,,,0,00,99.99,,,,,,*60
$GPGSA,A,1,,,,,,,,,,,,,99.99,99.99,99.99*30
$GPGSV,1,1,01,30,,,28*71
$GPGLL,,,,,150543.00,V,N*4C
$GPRMC,150544.00,V,,,,,,,210923,,,N*77
$GPVTG,,,,,,,,,N*30
$GPGGA,150544.00,,,,,0,00,99.99,,,,,,*67
$GPGSA,A,1,,,,,,,,,,,,,99.99,99.99,99.99*30
$GPGSV,1,1,01,30,,,28*71
$GPGLL,,,,,150544.*4B
$GPRMC,150545.00,V,,,,,,,210923,,,N*76
$GPVTG,,,,,,,,,N*30
$GPGGA,150545.00,,,,,0,00,99.99,,,,,,*66
$GPGSA,A,1,,,,,,,,,,,,,99.99,99.99,99.99*30
$GPGSV,1,1,01,30,,,28*71
$GPGLL,,,,,150545.00,V,N*4A
$GPRMC,150546.00,V,,,,,,,210923,,,N*75
$GPVTG,,,,,,,,,N*30
$GPGGA,150546.00,,,,,0,00,99.99,,,,,,*65
$GPGSA,A,1,,,,,,,,,,,,,99.99,99.99,99.99*30
$GPGSV,1,1,01,30,,,28*71
$GPGLL,,,,,150546.00,V,N*49
$GPRMC,150547.00,V,,,,,,,210923,,,N*74
$GPVTG,,,,,,,,,N*30
$GPGGA,150547.00,,,,,0,00,,,,,,*64
$GPGSA,A,1,,,,,,,,,,,,,99.99,99.99,99.99*30
$GPGSV,1,1,01,30,,,28*71
$GPGLL,,,,,150547.00,V,N*48
$GPRMC,150548.00,V,,,,,,,210923,,,N*7B
$GPVTG,,,,,,,,,N*30
$GPGGA,150548.00,,,,,0,00,99.99,,,,,,*6B
$GPGSA,A,1,,,,,,,,,,,,,99.99,99.99,99.99*30
$GPGSV,1,1,01,30,,,28*71
$GPGLL,,,,,150548.00,V,N*47
$GPRMC,150549.00,V,,,,,,,210923,,,N*7A
$GPVTG,,,,,,,,,N*30
